"CAMPUS","APPOINTMENT.TITLE","APPOINTING.DEPT","APPT.ANNUAL.FTR","APPT.FTR.BASIS","APPT.FRACTION","AMT.OF.SALARY.PAID.FROM.GENL.FUND","Year"
"UM_ANN-ARBOR","Library Mat Rm Delivery Driver","Library Finance and Facilities",36233.6,"12-Month",1,"36,233.60",2007
"UM_ANN-ARBOR","Facilities Coordinator/Manager","Library Finance and Facilities",56311,"12-Month",1,"56,311.00",2007
"UM_ANN-ARBOR","Conservator Senior","Library Administration",42967.08,"12-Month",1,"42,967.08",2007
"UM_ANN-ARBOR","SR ASSOC LIBRARIAN","Library PS General",70726.25,"12-Month",0.8,"56,581.00",2007
"UM_ANN-ARBOR","Info Resources Assistant Assoc","Library Tech & Access Svcs",23000.12,"12-Month",1,"23,000.12",2007
"UM_ANN-ARBOR","Desktop Support Spec Assoc","Library Desktop Support Svcs",29344.12,"12-Month",1,"29,344.12",2007
"UM_ANN-ARBOR","Info Resources Assistant Inter","Library Technical Services",27802.06,"12-Month",1,"27,802.06",2007
"UM_ANN-ARBOR","Accounting Clerk Associate","Library Technical Services",30684.94,"12-Month",1,"30,684.94",2007
"UM_ANN-ARBOR","Associate University Librarian","Library Administration",155592,"12-Month",1,"155,592.00",2007
"UM_ANN-ARBOR","LIBRARIAN","Library Administration",0,"12-Month",0,"0",2007
"UM_ANN-ARBOR","Desktop Support Spec Inter","Library Cooperative Access Svc",32830.98,"12-Month",1,"24,623.24",2007
"UM_ANN-ARBOR","Info Resources Assistant Inter","Library Cooperative Access Svc",27916.98,"12-Month",1,"27,916.98",2007
"UM_ANN-ARBOR","Conservator Associate","Library Administration",26999.96,"12-Month",0.65,"17,550.00",2007
"UM_ANN-ARBOR","Gen Actg/Bookkeep Sr Supr","Library Technical Services",72651,"12-Month",1,"72,651.00",2007
"UM_ANN-ARBOR","Communications Specialist","Library Administration",88795,"12-Month",1,"88,795.00",2007
"UM_ANN-ARBOR","Info Resources Assistant Inter","Library Technical Services",27993.94,"12-Month",1,"27,993.94",2007
"UM_ANN-ARBOR","SR ASSOC LIBRARIAN","Library Systems",60856,"12-Month",1,"60,856.00",2007
"UM_ANN-ARBOR","Info Resources Assistant Inter","Library Technical Services",32692.92,"12-Month",1,"32,692.92",2007
"UM_ANN-ARBOR","ASST LIBRARIAN","Library Administration",43000,"12-Month",0.5,"21,500.00",2007
"UM_ANN-ARBOR","ASST LIBRARIAN","Library Info Tech - General",42128,"12-Month",0.5,"21,064.00",2007
"UM_ANN-ARBOR","ASSOC LIBRARIAN","Library Monographs & Catalog",50422,"12-Month",1,"50,422.00",2007
"UM_ANN-ARBOR","Info Resources Assistant Sr","Library Monographs & Catalog",29138.98,"12-Month",1,"29,138.98",2007
"UM_ANN-ARBOR","Info Resources Technical Spec","Library Technical Services",35844.12,"12-Month",1,"35,844.12",2007
"UM_ANN-ARBOR","Conservator Senior","Library Administration",44344.04,"12-Month",1,"44,344.04",2007
"UM_ANN-ARBOR","LIBRARIAN","Library Monographs & Catalog",113986,"12-Month",1,"113,986.00",2007
"UM_ANN-ARBOR","ASSOC LIBRARIAN","Library Administration",48782,"12-Month",1,"0",2007
"UM_ANN-ARBOR","Executive Secretary","Library Administration",46465.9,"12-Month",1,"46,465.90",2007
"UM_ANN-ARBOR","Infor Resources Specialist Sr","Library Technical Services",39442,"12-Month",1,"39,442.00",2007
"UM_ANN-ARBOR","Info Resources Assistant Inter","Library Monographs & Catalog",24000.08,"12-Month",1,"24,000.08",2007
"UM_ANN-ARBOR","Development Director Lead","Library Administration",116695,"12-Month",1,"58,347.50",2007
"UM_ANN-ARBOR","PC Maintenance Tech Associate","Library Desktop Support Svcs",25892.88,"12-Month",1,"25,892.88",2007
"UM_ANN-ARBOR","Accounting Clerk Associate","Library Technical Services",24596,"12-Month",0.75,"18,447.00",2007
"UM_ANN-ARBOR","Info Resources Sr Supr","Library Monographs & Catalog",44695,"12-Month",1,"44,695.00",2007
"UM_ANN-ARBOR","ASSOC LIBRARIAN","Library Technical Services",60343,"12-Month",1,"60,343.00",2007
"UM_ANN-ARBOR","Info Resources Assistant Inter","Library Cooperative Access Svc",24629.02,"12-Month",1,"14,777.41",2007
"UM_ANN-ARBOR","Info Resources Inter Supr","Library Technical Services",31500,"12-Month",1,"31,500.00",2007
"UM_ANN-ARBOR","ASST LIBRARIAN","Library Administration",43000,"12-Month",0.5,"21,500.00",2007
"UM_ANN-ARBOR","Info Resources Assistant Inter","Library Administration",37090.04,"12-Month",1,"37,090.04",2007
"UM_ANN-ARBOR","Infor Resources Specialist Sr","Library Technical Services",43669,"12-Month",1,"43,669.00",2007
"UM_ANN-ARBOR","Infor Resources Specialist Sr","Library Monographs & Catalog",46238,"12-Month",0.5,"23,119.00",2007
"UM_ANN-ARBOR","Info Resources Assistant Sr","Library Monographs & Catalog",29507.92,"12-Month",1,"29,507.92",2007
"UM_ANN-ARBOR","Info Resources Assistant Inter","Library Administration",41299.96,"12-Month",1,"41,299.96",2007
"UM_ANN-ARBOR","LIBRARIAN","Library Administration",86310,"12-Month",1,"86,310.00",2007
"UM_ANN-ARBOR","Info Resources Technical Spec","Library Technical Services",38229.88,"12-Month",1,"38,229.88",2007
"UM_ANN-ARBOR","Secretary Senior","Library Technical Services",39554.06,"12-Month",1,"39,554.06",2007
"UM_ANN-ARBOR","Asst To The Dean or VP Sr","Library Administration",84255,"12-Month",1,"84,255.00",2007
"UM_ANN-ARBOR","Info Resources Assistant Assoc","Library Cooperative Access Svc",29044.08,"12-Month",1,"12,779.40",2007
"UM_ANN-ARBOR","Info Resources Assistant Inter","Library Technical Services",24865.88,"12-Month",1,"24,865.88",2007
"UM_ANN-ARBOR","POSTAL CLERK III","Library Finance and Facilities",36233.6,"12-Month",1,"36,233.60",2007
"UM_ANN-ARBOR","LIBRARIAN","Library Info Tech - General",70034,"12-Month",0.6,"42,020.40",2007
"UM_ANN-ARBOR","Info Resources Assistant Inter","Library Cooperative Access Svc",27789.06,"12-Month",1,"27,789.06",2007
"UM_ANN-ARBOR","App Programmer/Analyst Inter","Library Systems",69736,"12-Month",1,"69,736.00",2007
"UM_ANN-ARBOR","Info Resources Assistant Inter","Library Administration",27913.34,"12-Month",0.75,"0",2007
"UM_ANN-ARBOR","App Programmer/Analyst Sr","Library Systems",81317,"12-Month",1,"81,317.00",2007
"UM_ANN-ARBOR","Accounting Clerk Intermediate","Library Technical Services",40649.96,"12-Month",1,"40,649.96",2007
"UM_ANN-ARBOR","Secretary Senior","Library Monographs & Catalog",36764,"12-Month",1,"36,764.00",2007
"UM_ANN-ARBOR","Info Resources Assistant Inter","Library Cooperative Access Svc",28252.12,"12-Month",0.75,"21,188.96",2007
"UM_ANN-ARBOR","ASST LIBRARIAN","Library Monographs & Catalog",46425,"12-Month",1,"46,425.00",2007
"UM_ANN-ARBOR","Info Resources Assistant Sr","Library Monographs & Catalog",27305.46,"12-Month",0.75,"20,478.90",2007
"UM_ANN-ARBOR","Info Resources Assistant Inter","Library Cooperative Access Svc",25399.92,"12-Month",1,"25,399.92",2007
"UM_ANN-ARBOR","LIBRARIAN","Library Systems",87338,"12-Month",1,"87,338.00",2007
"UM_ANN-ARBOR","Info Resources Assistant Assoc","Library Monographs & Catalog",45817.98,"12-Month",1,"45,817.98",2007
"UM_ANN-ARBOR","LIBRARIAN","Library Administration",120750,"12-Month",1,"120,750.00",2007
"UM_ANN-ARBOR","Info Resources Cataloging Spec","Library Monographs & Catalog",36929.1,"12-Month",1,"36,929.10",2007
"UM_ANN-ARBOR","HR Generalist Intermediate","Library Human Resources",43086,"12-Month",1,"43,086.00",2007
"UM_ANN-ARBOR","Administrative Assistant Assoc","Library Finance and Facilities",39607.1,"12-Month",1,"39,607.10",2007
"UM_ANN-ARBOR","Info Resources Assistant Inter","Library Technical Services",24709.1,"12-Month",1,"24,709.10",2007
"UM_ANN-ARBOR","SR ASSOC LIBRARIAN","Library Monographs & Catalog",69712,"12-Month",1,"69,712.00",2007
"UM_ANN-ARBOR","Info Resources Cataloging Spec","Library Monographs & Catalog",32867.9,"12-Month",0.75,"24,651.12",2007
"UM_ANN-ARBOR","Budget Analyst Intermediate","Library Finance and Facilities",42299,"12-Month",1,"42,299.00",2007
"UM_ANN-ARBOR","Info Resources Assistant Sr","Library Technical Services",33997.08,"12-Month",1,"33,997.08",2007
"UM_ANN-ARBOR","SR ASSOC LIBRARIAN","Library Faculty Exploratory",62150,"12-Month",1,"62,150.00",2007
"UM_ANN-ARBOR","Systems Administrator Inter","Library Desktop Support Svcs",50592.88,"12-Month",1,"50,592.88",2007
"UM_ANN-ARBOR","Info Resources Assistant Sr","Library Monographs & Catalog",41150.98,"12-Month",1,"41,150.98",2007
"UM_ANN-ARBOR","Info Resources Assistant Inter","Library Cooperative Access Svc",25000.04,"12-Month",1,"25,000.04",2007
"UM_ANN-ARBOR","Info Resources Assistant Assoc","Library Cooperative Access Svc",23431.98,"12-Month",1,"23,431.98",2007
"UM_ANN-ARBOR","Development Generalist","Library Administration",55996,"12-Month",0.75,"41,997.00",2007
"UM_ANN-ARBOR","Financial Specialist Senior","Library Info Tech - General",66219,"12-Month",1,"66,219.00",2007
"UM_ANN-ARBOR","Info Resources Inter Supr","Library Technical Services",26300,"12-Month",0.5,"13,150.00",2007
"UM_ANN-ARBOR","Info Resources Assistant Inter","Library Technical Services",27906.06,"12-Month",1,"27,906.06",2007
"UM_ANN-ARBOR","Infor Resources Specialist Sr","Library Monographs & Catalog",43155,"12-Month",1,"43,155.00",2007
"UM_ANN-ARBOR","Development Generalist","Library Administration",48771,"12-Month",1,"44,381.61",2007
"UM_ANN-ARBOR","Gen Actg/Bookkeep Sr Supr","Library Technical Services",58250.59,"12-Month",0.85,"49,513.00",2007
"UM_ANN-ARBOR","SR ASSOC LIBRARIAN","Library Info Tech - General",75000,"12-Month",1,"75,000.00",2007
"UM_ANN-ARBOR","Info Resources Assistant Inter","Library Technical Services",27406.08,"12-Month",1,"27,406.08",2007
"UM_ANN-ARBOR","Info Resources Assistant Sr","Library Technical Services",36129.08,"12-Month",1,"36,129.08",2007
"UM_ANN-ARBOR","Info Resources Assistant Inter","Library Technical Services",25366.12,"12-Month",1,"25,366.12",2007
"UM_ANN-ARBOR","Financial Senior Manager","Library Finance and Facilities",88026,"12-Month",1,"88,026.00",2007
"UM_ANN-ARBOR","ASST LIBRARIAN","Library Monographs & Catalog",43415,"12-Month",1,"43,415.00",2007
"UM_ANN-ARBOR","Accounting Clerk Senior","Library Technical Services",35181.12,"12-Month",1,"35,181.12",2007
"UM_ANN-ARBOR","Executive Secretary","Library Administration",45300.06,"12-Month",1,"45,300.06",2007
"UM_ANN-ARBOR","Info Resources Assistant Sr","Library Monographs & Catalog",35415.12,"12-Month",0.67,"23,728.12",2007
"UM_ANN-ARBOR","Infor Resources Specialist Sr","Library Monographs & Catalog",71120,"12-Month",1,"71,120.00",2007
"UM_ANN-ARBOR","SR ASSOC LIBRARIAN","Library Technical Services",86762,"12-Month",0.75,"65,071.00",2007
"UM_ANN-ARBOR","Associate University Librarian","Library Administration",144478,"12-Month",1,"144,478.00",2007
"UM_ANN-ARBOR","LIBRARIAN","Library Administration",0,"12-Month",0,"0",2007
"UM_ANN-ARBOR","SR ASSOC LIBRARIAN","Library Monographs & Catalog",64093,"12-Month",1,"64,093.00",2007
"UM_ANN-ARBOR","HR Generalist Senior","Library Human Resources",57898,"12-Month",1,"57,898.00",2007
"UM_ANN-ARBOR","LIBRARIAN","Library Administration",73156,"12-Month",1,"3,657.80",2007
"UM_ANN-ARBOR","ASSOC LIBRARIAN","Library Technical Services",60101,"12-Month",1,"60,101.00",2008
"UM_ANN-ARBOR","LIBRARIAN","Library Technical Services",71681,"12-Month",1,"71,681.00",2008
"UM_ANN-ARBOR","Info Resources Assistant Inter","Library Cooperative Access Svc",31554.9,"12-Month",1,"0",2008
"UM_ANN-ARBOR","Info Resources Assistant Inter","Library Technical Services",28811.12,"12-Month",1,"28,811.12",2008
"UM_ANN-ARBOR","SR ASSOC LIBRARIAN","Library Administration",82400,"12-Month",1,"82,400.00",2008
"UM_ANN-ARBOR","Mailing/Office Supply Sr Supr","Library Finance and Facilities",46566,"12-Month",1,"46,566.00",2008
"UM_ANN-ARBOR","Info Resources Assistant Sr","Library Technical Services",33090.98,"12-Month",1,"33,090.98",2008
"UM_ANN-ARBOR","Web Designer Associate","Library Info Tech - General",40999.92,"12-Month",1,"0",2008
"UM_ANN-ARBOR","LIBRARIAN","Library Technical Services",117311,"12-Month",1,"117,311.00",2008
"UM_ANN-ARBOR","Info Resources Inter Supr","Library Cooperative Access Svc",42322,"12-Month",1,"0",2008
"UM_ANN-ARBOR","Conservator Senior","Library Administration",66522.56,"12-Month",0.75,"49,891.92",2008
"UM_ANN-ARBOR","Info Resources Assistant Sr","Library Technical Services",34223.02,"12-Month",1,"34,223.02",2008
"UM_ANN-ARBOR","LIBRARY MAT RM DELIVERY DRIVER","Library Finance and Facilities",37315.2,"12-Month",1,"37,315.20",2008
"UM_ANN-ARBOR","SR ASSOC LIBRARIAN","Library Administration",65662,"12-Month",0.5,"32,831.00",2008
"UM_ANN-ARBOR","LIBRARIAN","Library Cooperative Access Svc",119468,"12-Month",1,"119,468.00",2008
"UM_ANN-ARBOR","App Programmer/Analyst Inter","Library Info Tech - General",45835,"12-Month",1,"45,835.00",2008
"UM_ANN-ARBOR","Info Resources Assistant Inter","Library Technical Services",28228.98,"12-Month",1,"28,228.98",2008
"UM_ANN-ARBOR","Info Resources Assistant Assoc","Library Cooperative Access Svc",23400,"12-Month",1,"0",2008
"UM_ANN-ARBOR","Info Resources Assistant Inter","Library Technical Services",29953.04,"12-Month",1,"29,953.04",2008
"UM_ANN-ARBOR","Administrative Assistant Sr","Library Administration",45500,"12-Month",1,"45,500.00",2008
"UM_ANN-ARBOR","Administrative Director","Library Administrative Svcs",128750,"12-Month",1,"128,750.00",2008
"UM_ANN-ARBOR","Info Resources Assistant Inter","Library Cooperative Access Svc",32160.96,"12-Month",1,"32,160.96",2008
"UM_ANN-ARBOR","Info Resources Assistant Inter","Library Cooperative Access Svc",27088.88,"12-Month",1,"0",2008
"UM_ANN-ARBOR","Info Resources Assistant Inter","Library Cooperative Access Svc",30082,"12-Month",1,"30,082.00",2008
"UM_ANN-ARBOR","Training Specialist Lead","Library Human Resources",101952,"12-Month",0.5,"50,976.00",2008
"UM_ANN-ARBOR","Info Resources Assistant Inter","Library Cooperative Access Svc",27088.88,"12-Month",1,"0",2008
"UM_ANN-ARBOR","SR ASSOC LIBRARIAN","Library PS General",60000,"12-Month",1,"60,000.00",2008
"UM_ANN-ARBOR","UNIVERSITY LIBRARIAN","Library Administration",341136,"12-Month",1,"341,136.00",2008
"UM_ANN-ARBOR","SR ASSOC LIBRARIAN","Library PS General",70040,"12-Month",1,"70,040.00",2008
"UM_ANN-ARBOR","Info Resources Assistant Inter","Library Cooperative Access Svc",27100.06,"12-Month",1,"25,400.89",2008
"UM_ANN-ARBOR","Info Resources Cataloging Spec","Library Technical Services",34726.64,"12-Month",0.75,"26,044.98",2008
"UM_ANN-ARBOR","ASSOC LIBRARIAN","Library Technical Services",54341,"12-Month",1,"54,341.00",2008
"UM_ANN-ARBOR","LIBRARIAN","Library Technical Services",87941,"12-Month",1,"87,941.00",2008
"UM_ANN-ARBOR","Info Resources Assistant Inter","Library Technical Services",29396.9,"12-Month",1,"29,396.90",2008
"UM_ANN-ARBOR","App Programmer/Analyst Inter","Library Technical Services",53560,"12-Month",1,"53,560.00",2008
"UM_ANN-ARBOR","ASSOC LIBRARIAN","Library Systems",60000,"12-Month",1,"60,000.00",2008
"UM_ANN-ARBOR","Info Resources Assistant Inter","Library Cooperative Access Svc",27088.88,"12-Month",1,"0",2008
"UM_ANN-ARBOR","ASSOC LIBRARIAN","Library Technical Services",60595,"12-Month",1,"60,595.00",2008
"UM_ANN-ARBOR","Info Resources Assistant Sr","Library Technical Services",38762.1,"12-Month",1,"38,762.10",2008
"UM_ANN-ARBOR","Info Resources Inter Supr","Library Technical Services",30962,"12-Month",1,"30,962.00",2008
"UM_ANN-ARBOR","ASSOC LIBRARIAN","Library Technical Services",49440,"12-Month",1,"49,440.00",2008
"UM_ANN-ARBOR","Info Resources Inter Supr","Library Cooperative Access Svc",36034,"12-Month",1,"0",2008
"UM_ANN-ARBOR","Financial Specialist Associate","Library Cooperative Access Svc",35479.08,"12-Month",1,"0",2008
"UM_ANN-ARBOR","Info Resources Inter Supr","Library Technical Services",40296,"12-Month",1,"40,296.00",2008
"UM_ANN-ARBOR","SR ASSOC LIBRARIAN","Library Administration",66675,"12-Month",1,"66,675.00",2008
"UM_ANN-ARBOR","Info Resources Inter Supr","Library Cooperative Access Svc",36144,"12-Month",1,"27,108.00",2008
"UM_ANN-ARBOR","Info Resources Assistant Sr","Library Technical Services",28733.9,"12-Month",1,"28,733.90",2008
"UM_ANN-ARBOR","Info Resources Assistant Inter","Library Technical Services",24204.96,"12-Month",1,"24,204.96",2008
"UM_ANN-ARBOR","Administrative Assistant Inter","Library Cooperative Access Svc",41714.92,"12-Month",1,"41,714.92",2008
"UM_ANN-ARBOR","BOOK BINDER II","Library Administration",37315.2,"12-Month",1,"37,315.20",2008
"UM_ANN-ARBOR","HR Assistant Senior","Library Human Resources",45834.88,"12-Month",1,"45,834.88",2008
"UM_ANN-ARBOR","Info Resources Assistant Inter","Library Technical Services",27721.98,"12-Month",1,"27,721.98",2008
"UM_ANN-ARBOR","SR ASSOC LIBRARIAN","Library Technical Services",76389.33,"12-Month",0.75,"57,292.00",2008
"UM_ANN-ARBOR","Info Resources Assistant Inter","Library Technical Services",25338.04,"12-Month",1,"25,338.04",2008
"UM_ANN-ARBOR","Accounting Clerk Associate","Library Technical Services",25773.02,"12-Month",1,"25,773.02",2008
"UM_ANN-ARBOR","BOOK BINDER III","Library Administration",41579.2,"12-Month",1,"41,579.20",2008
"UM_ANN-ARBOR","Info Resources Assistant Inter","Library Cooperative Access Svc",24977.94,"12-Month",1,"24,977.94",2008
"UM_ANN-ARBOR","Info Resources Sr Supr","Library Cooperative Access Svc",54589,"12-Month",1,"54,589.00",2008
"UM_ANN-ARBOR","Info Resources Assistant Inter","Library Photoduplication",27483.04,"12-Month",1,"27,483.04",2008
"UM_ANN-ARBOR","Info Resources Cataloging Spec","Library Technical Services",31692.96,"12-Month",1,"31,692.96",2008
"UM_ANN-ARBOR","HR Assistant Intermediate","Library Human Resources",32444.88,"12-Month",1,"32,444.88",2008
"UM_ANN-ARBOR","LIBRARY MAT RM DELIVERY DRIVER","Library Finance and Facilities",37315.2,"12-Month",1,"37,315.20",2008
"UM_ANN-ARBOR","Facilities Coordinator/Manager","Library Finance and Facilities",58001,"12-Month",1,"58,001.00",2008
"UM_ANN-ARBOR","Conservator Senior","Library Administration",44256.94,"12-Month",1,"44,256.94",2008
"UM_ANN-ARBOR","SR ASSOC LIBRARIAN","Library PS General",72848.75,"12-Month",0.8,"58,279.00",2008
"UM_ANN-ARBOR","Info Resources Assistant Inter","Library Technical Services",25132.12,"12-Month",1,"25,132.12",2008
"UM_ANN-ARBOR","Desktop Support Spec Inter","Library Desktop Support Svcs",33990.06,"12-Month",1,"33,990.06",2008
"UM_ANN-ARBOR","Accounting Clerk Associate","Library Technical Services",31606.12,"12-Month",1,"31,606.12",2008
"UM_ANN-ARBOR","Info Resources Assistant Assoc","Library Cooperative Access Svc",23400,"12-Month",1,"0",2008
"UM_ANN-ARBOR","Desktop Support Spec Inter","Library Cooperative Access Svc",33816.12,"12-Month",1,"23,671.28",2008
"UM_ANN-ARBOR","Info Resources Assistant Inter","Library Cooperative Access Svc",28754.96,"12-Month",1,"28,754.96",2008
"UM_ANN-ARBOR","Info Resources Technical Spec","Library Technical Services",74831.12,"12-Month",1,"74,831.12",2008
"UM_ANN-ARBOR","Info Resources Assistant Inter","Library Administration",23000.12,"12-Month",1,"23,000.12",2008
"UM_ANN-ARBOR","Communications Specialist","Library Administration",91459,"12-Month",1,"91,459.00",2008
"UM_ANN-ARBOR","Info Resources Assistant Inter","Library Technical Services",28834,"12-Month",1,"28,834.00",2008
"UM_ANN-ARBOR","SR ASSOC LIBRARIAN","Library Systems",62682,"12-Month",1,"62,682.00",2008
"UM_ANN-ARBOR","Info Resources Assistant Inter","Library Technical Services",33673.9,"12-Month",1,"33,673.90",2008
"UM_ANN-ARBOR","ASST LIBRARIAN","Library Administration",47380,"12-Month",0.5,"23,690.00",2008
"UM_ANN-ARBOR","ASST LIBRARIAN","Library Info Tech - General",43392,"12-Month",0.5,"0",2008
"UM_ANN-ARBOR","SR ASSOC LIBRARIAN","Library Technical Services",70967,"12-Month",1,"70,967.00",2008
"UM_ANN-ARBOR","Info Resources Assistant Sr","Library Technical Services",30013.88,"12-Month",1,"30,013.88",2008
